"year","nfc_real_gva","nfc_output_growth","corporate_real_gva","corporate_output_growth","corporate_nfc_output_growth_gap","nfc_share_corporate_output","blocked_reason"
1979,3118975,2.60598209705627,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1980,3140096,0.674895049722224,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1981,3283888,4.47747135570786,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1982,3253862,-0.918548770309968,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1983,3415215,4.83978500260775,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1984,3757179,9.54279612727245,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1985,3937620,4.69080700238393,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1986,4071203,3.336205329785,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1987,4287736,5.18203215332989,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1988,4545230,5.83194767005679,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1989,4636114,1.97981839295522,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1990,4719096,1.77407404912913,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1991,4702624,-0.349660503231952,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1992,4884039,3.78518906764818,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1993,5047961,3.30118579024941,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1994,5373895,6.25685721065707,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1995,5619403,4.46724590213989,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1996,5924143,5.28106047043906,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1997,6322882,6.51390816654054,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1998,6667650,5.30923571340054,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
1999,7003623,4.91601125811645,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2000,7340205,4.69391848017349,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2001,7164251,-2.42632515144425,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2002,7237884,1.02253786091779,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2003,7402525,2.24922597388666,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2004,7768745,4.82874744471662,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2005,8055939,3.63009507190721,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2006,8367204,3.7910195123418,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2007,8463493,1.14421940506944,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2008,8373691,-1.06672055778958,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2009,7780498,-7.34744205632758,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2010,8118731,4.25535147477891,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2011,8339193,2.67925879266304,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2012,8648610,3.64321652906376,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2013,8855091,2.35939334722701,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2014,9155687,3.33826684104324,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2015,9453733,3.20344736860037,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2016,9514298,0.638602982321856,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2017,9771449,2.66690464327937,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2018,10136297,3.66579778748815,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2019,10406488,2.63067137008903,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2020,9979518,-4.18946652261845,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2021,10945065,9.23538771781551,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2022,11350816,3.64009658742468,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2023,11550328,1.74241992167055,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2024,11864210,2.6812470452878,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
2025,12229586,3.03317926546534,,,,,"Y_REAL_CORP_GVA_BASELINE is not canonical; no substitution constructed."
