"year","variable_id","value","unit","family_id","analytical_role","contract_status","transfer_assumption","source_stage","source_commit","interpretation"
1964,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",71503,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1965,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",82991,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1966,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",89605,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1967,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",87675,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1968,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",93942,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1969,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",91055,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1970,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",77497,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1971,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",89932,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1972,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",104026,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1973,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",114306,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1974,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",107451,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1975,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",127359,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1976,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",158104,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1977,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",187308,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1978,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",217615,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1979,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",217888,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1980,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",201569,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
1981,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",242366,"Millions of current dollars","distribution","PARTIAL_CORPORATE_FINANCIAL_CLAIMS_CONSOLIDATION_PROXY","ROBUSTNESS_CANDIDATE","FULL_NFC_ATTRIBUTION","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","Bounded Shaikh-Tonak-inspired sensitivity proxy; not exact bilateral consolidation, exact Shaikh adjustment, or direct surplus-value measure."
