"candidate_id","derived_variable_family","source_input_id","source_input_status","dependency_role","dependency_authorization_status","implementation_authorized"
"DV_PLAN_NFC_DISTRIBUTION_ACCOUNTING","income_distribution_variables","NFC_PROFITS_IVA_CC","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_NFC_DISTRIBUTION_ACCOUNTING","income_distribution_variables","NFC_RETAINED","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_NFC_DISTRIBUTION_ACCOUNTING","income_distribution_variables","NFC_TAX","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_NFC_DISTRIBUTION_ACCOUNTING","income_distribution_variables","NFC_TRANSFERS_NET","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_NFC_DISTRIBUTION_ACCOUNTING","income_distribution_variables","NFC_UNDISTRIBUTED","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_AFTER_TAX","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_CFC","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_COMP","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_DIVIDENDS_NET","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_GVA","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_NET_INT","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_NOS","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_NVA","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_PAT","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_PBT","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_PROFITS_IVA_CC","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_TAX","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_TRANSFERS_NET","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_CORP_DISTRIBUTION_ACCOUNTING","income_distribution_variables","CORP_UNDISTRIBUTED","authorized_observation_bearing","observation_bearing_source_input","ready_for_first_future_planning_family","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__ME__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__ME__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__ME__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__ME__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__NRC__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__NRC__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__NRC__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__NRC__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__IPP__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__IPP__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__IPP__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__IPP__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__TOTAL__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__TOTAL__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__TOTAL__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_NFC_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","NFC__TOTAL__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__ME__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__ME__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__ME__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__ME__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__NRC__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__NRC__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__NRC__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__NRC__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__IPP__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__IPP__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__IPP__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__IPP__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__TOTAL__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__TOTAL__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__TOTAL__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_CORP_FIXED_ASSET_CAPITAL_STOCK","fixed_assets_and_capital_stock_variables","CORP__TOTAL__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_distribution_planning","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__ME__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__ME__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__ME__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__ME__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__NRC__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__NRC__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__NRC__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__NRC__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__IPP__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__IPP__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__IPP__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__IPP__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__TOTAL__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__TOTAL__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__TOTAL__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","FIN__TOTAL__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","GOV_TRANS__HIGHWAYS_STREETS__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","GOV_TRANS__HIGHWAYS_STREETS__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","GOV_TRANS__HIGHWAYS_STREETS__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","GOV_TRANS__HIGHWAYS_STREETS__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","GOV_TRANS__TRANSPORTATION_STRUCTURES__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","GOV_TRANS__TRANSPORTATION_STRUCTURES__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","GOV_TRANS__TRANSPORTATION_STRUCTURES__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_FIN_AND_GOV_TRANS_ASSET_BOUNDARIES","fixed_assets_and_capital_stock_variables","GOV_TRANS__TRANSPORTATION_STRUCTURES__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","GOV_TRANS__HIGHWAYS_STREETS__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","GOV_TRANS__TRANSPORTATION_STRUCTURES__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","CORP__ME__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","CORP__NRC__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","FIN__ME__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","FIN__NRC__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","NFC__ME__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","NFC__NRC__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","CORP__IPP__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","FIN__IPP__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","NFC__IPP__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","CORP__TOTAL__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","FIN__TOTAL__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_INVESTMENT_ACCUMULATION_INPUTS","investment_and_accumulation_variables","NFC__TOTAL__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","GOV_TRANS__HIGHWAYS_STREETS__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","GOV_TRANS__HIGHWAYS_STREETS__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","GOV_TRANS__HIGHWAYS_STREETS__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","GOV_TRANS__HIGHWAYS_STREETS__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","GOV_TRANS__TRANSPORTATION_STRUCTURES__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","GOV_TRANS__TRANSPORTATION_STRUCTURES__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","GOV_TRANS__TRANSPORTATION_STRUCTURES__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","GOV_TRANS__TRANSPORTATION_STRUCTURES__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__ME__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__ME__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__ME__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__ME__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__NRC__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__NRC__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__NRC__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__NRC__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__ME__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__ME__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__ME__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__ME__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__NRC__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__NRC__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__NRC__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__NRC__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__ME__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__ME__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__ME__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__ME__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__NRC__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__NRC__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
