"variable_id","status","role","baseline_regressor","notes"
"FIN__ME__official_price_index","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__NRC__cfc_current_cost","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__NRC__gross_investment_current_cost","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__NRC__gross_stock_current_cost","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__NRC__net_stock_current_cost","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__NRC__net_stock_quantity_index","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__NRC__official_price_index","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__TOTAL__cfc_current_cost","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__TOTAL__gross_investment_current_cost","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__TOTAL__gross_stock_current_cost","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__TOTAL__net_stock_current_cost","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__TOTAL__net_stock_quantity_index","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN__TOTAL__official_price_index","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_AFTER_TAX_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_CFC","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_CFC_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_COMP","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_COMP_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_DIVIDENDS","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_DIVIDENDS_NET_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_GVA","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_GVA_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_NET_INT","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_NET_INT_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_NOS","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_NOS_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_NOS_RESIDUAL_AFTER_MATCHED_FINANCIAL_CLAIMS","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_NOS_RESIDUAL_AFTER_NFC_FINANCIAL_CLAIMS","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_NVA","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_NVA_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_PAT_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_PBT","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_PBT_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_PROFITS_IVA_CC_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_TAX_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_TRANSFERS","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_TRANSFERS_NET_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"FIN_UNDISTRIBUTED_IMPLIED","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"NFC_FINANCIAL_CLAIMS_BURDEN_NOS","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"NFC_FINANCIAL_CLAIMS_BURDEN_NVA","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"NFC_NET_INTEREST_MISC_PAYMENTS_PROXY","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"NFC_SURPLUS_AFTER_NET_INTEREST_PROXY","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_GVA","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
"NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_NVA","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK; NOT_MODEL_READY","FINANCIAL_OR_IMPUTED_INTEREST_CANDIDATE","no","Financial and imputed-interest variables remain candidate/crosswalk objects."
