"model_id","estimator","term","estimate","std_error","t_statistic","p_value","n_obs","r_squared","adj_r_squared","residual_sd","coefficient_status","warning_flags"
"S32_A00_q_h5","FM_OLS_preliminary","q_omega_h5_Kcap",-6.42228836205322,3.91307248724523,-1.64123930312736,0.104317206442956,91,0.979164233981063,0.978690693844269,0.130850843082152,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h5_Kcap"
"S32_A00_q_h5","IM_OLS_preliminary","(Intercept)",-42.7630253238472,36.698198845925,-1.16526223816555,0.247061742845067,91,0.97726866715995,0.97675204595904,0.136673475979182,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h5_Kcap"
"S32_A00_q_h5","IM_OLS_preliminary","k_Kcap",5.00112992802657,3.25078372011153,1.53843822247731,0.127529616674276,91,0.97726866715995,0.97675204595904,0.136673475979182,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h5_Kcap"
"S32_A00_q_h5","IM_OLS_preliminary","q_omega_h5_Kcap",-7.12861806148727,5.1401332787222,-1.38685471269714,0.168989102082596,91,0.97726866715995,0.97675204595904,0.136673475979182,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h5_Kcap"
"S32_A00_q_h5","DOLS_preliminary","(Intercept)",-39.1256210927956,39.1658639038126,-0.998972502914378,0.320547039385307,91,0.984902169730195,0.984559037224063,0.112688402460058,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h5_Kcap"
"S32_A00_q_h5","DOLS_preliminary","k_Kcap",4.68243711974054,3.46980956763207,1.34947956897128,0.180644575523124,91,0.984902169730195,0.984559037224063,0.112688402460058,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h5_Kcap"
"S32_A00_q_h5","DOLS_preliminary","q_omega_h5_Kcap",-6.6209986707765,5.48193321437872,-1.2077853581671,0.230365822127767,91,0.984902169730195,0.984559037224063,0.112688402460058,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h5_Kcap"
"S32_A00_q_e_h1","diagnostic_levels_OLS","(Intercept)",14.5044399616983,5.42399198521306,2.67412636324692,0.00886632553639985,95,0.966597094645944,0.965870944529551,0.178029864723684,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","diagnostic_levels_OLS","k_Kcap",-0.062436284321182,0.471814328144255,-0.132332319297629,0.895010439459301,95,0.966597094645944,0.965870944529551,0.178029864723684,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","diagnostic_levels_OLS","q_e_h1_Kcap",0.999404800316676,0.80932470303176,1.234862591705,0.220026190644416,95,0.966597094645944,0.965870944529551,0.178029864723684,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","FM_OLS_preliminary","(Intercept)",18.0755670605577,10.7306770419044,1.68447591796592,0.0954795154718496,95,0.966381947679585,0.965651120455228,0.179580936580463,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","FM_OLS_preliminary","k_Kcap",-0.377674939329154,0.933455750273743,-0.404598653142795,0.686711684310394,95,0.966381947679585,0.965651120455228,0.179580936580463,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","FM_OLS_preliminary","q_e_h1_Kcap",1.56165411772236,1.60137021290151,0.975198679943478,0.332018958679149,95,0.966381947679585,0.965651120455228,0.179580936580463,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","IM_OLS_preliminary","(Intercept)",13.7960708577724,13.5817048455019,1.01578343917122,0.31239647255151,95,0.962002630826284,0.961176601061638,0.190919690671519,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","IM_OLS_preliminary","k_Kcap",-0.0140960744239372,1.18013733426942,-0.0119444356301663,0.990495809511801,95,0.962002630826284,0.961176601061638,0.190919690671519,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","IM_OLS_preliminary","q_e_h1_Kcap",0.889392434185267,2.02898332065533,0.438343886384443,0.662164589677321,95,0.962002630826284,0.961176601061638,0.190919690671519,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","DOLS_preliminary","(Intercept)",14.4094692350024,14.4340911393795,0.998294183946923,0.320755213605684,95,0.97794142748534,0.977461893300238,0.147091762843839,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","DOLS_preliminary","k_Kcap",-0.0645224598642452,1.25453116790493,-0.05143153196584,0.959093164326748,95,0.97794142748534,0.977461893300238,0.147091762843839,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h1","DOLS_preliminary","q_e_h1_Kcap",0.995637484629004,2.16646391758729,0.459567997669588,0.646910472507649,95,0.97794142748534,0.977461893300238,0.147091762843839,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h1_Kcap"
"S32_A00_q_e_h3","diagnostic_levels_OLS","(Intercept)",14.5467634367491,5.99688568505155,2.42571964861859,0.0172736955926523,93,0.967767750254643,0.96705147803808,0.169906609369903,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","diagnostic_levels_OLS","k_Kcap",-0.0711500867006614,0.528431593675618,-0.134643892515514,0.893194093061247,93,0.967767750254643,0.96705147803808,0.169906609369903,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","diagnostic_levels_OLS","q_e_h3_Kcap",1.00182049029005,0.906553465334965,1.10508704516384,0.272067400955472,93,0.967767750254643,0.96705147803808,0.169906609369903,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","FM_OLS_preliminary","(Intercept)",17.595709458983,11.9567528314073,1.47161271183625,0.144613617777644,93,0.971211846958842,0.970572110224594,0.16147233158412,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","FM_OLS_preliminary","k_Kcap",-0.343507484671136,1.05359655057011,-0.326033228264899,0.745156092242847,93,0.971211846958842,0.970572110224594,0.16147233158412,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","FM_OLS_preliminary","q_e_h3_Kcap",1.48344943461416,1.80749240386719,0.820722361787118,0.413972996943782,93,0.971211846958842,0.970572110224594,0.16147233158412,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","IM_OLS_preliminary","(Intercept)",15.768592959943,15.6872643960852,1.00518436878505,0.317503000066071,93,0.967158560097407,0.966428750321794,0.172465531040207,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","IM_OLS_preliminary","k_Kcap",-0.186960947127688,1.38016036112142,-0.135463205866727,0.892548171945029,93,0.967158560097407,0.966428750321794,0.172465531040207,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","IM_OLS_preliminary","q_e_h3_Kcap",1.17417061904342,2.37104874043518,0.495211506629726,0.621657744353246,93,0.967158560097407,0.966428750321794,0.172465531040207,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","DOLS_preliminary","(Intercept)",14.5550319290672,16.9025328913931,0.861115432970329,0.39146283799451,93,0.981195067760357,0.980777180377254,0.13199651905931,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","DOLS_preliminary","k_Kcap",-0.0764048831160961,1.48840654611494,-0.0513333425706364,0.959173660952726,93,0.981195067760357,0.980777180377254,0.13199651905931,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h3","DOLS_preliminary","q_e_h3_Kcap",0.998669630492109,2.57008011691443,0.38857529145476,0.698508061793876,93,0.981195067760357,0.980777180377254,0.13199651905931,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h3_Kcap"
"S32_A00_q_e_h5","diagnostic_levels_OLS","(Intercept)",20.2209167647452,5.31525735994147,3.80431565123083,0.000262030731528638,91,0.976371881809959,0.975834879123822,0.138549399185583,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","diagnostic_levels_OLS","k_Kcap",-0.572861811157961,0.471123753286358,-1.21594762981472,0.227256620492903,91,0.976371881809959,0.975834879123822,0.138549399185583,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","diagnostic_levels_OLS","q_e_h5_Kcap",1.83868888934671,0.807695828880391,2.27646203385185,0.0252445213379192,91,0.976371881809959,0.975834879123822,0.138549399185583,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","FM_OLS_preliminary","(Intercept)",23.1853999047307,9.69667054771069,2.39106812907082,0.0189303083378022,91,0.978951615138345,0.978473242755126,0.131516783052867,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","FM_OLS_preliminary","k_Kcap",-0.838438582766685,0.859502256058086,-0.975493172771873,0.33198966479204,91,0.978951615138345,0.978473242755126,0.131516783052867,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","FM_OLS_preliminary","q_e_h5_Kcap",2.30597937751736,1.47367344664342,1.56478314973354,0.121222915554146,91,0.978951615138345,0.978473242755126,0.131516783052867,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","IM_OLS_preliminary","(Intercept)",22.0573849376587,13.2478620262211,1.66497695205468,0.0994739717331269,91,0.975961850466283,0.975415528885972,0.140547234812151,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","IM_OLS_preliminary","k_Kcap",-0.740942123339178,1.17190551081816,-0.632254150611419,0.528860112888962,91,0.975961850466283,0.975415528885972,0.140547234812151,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","IM_OLS_preliminary","q_e_h5_Kcap",2.11517712955536,2.01138701327982,1.05160126598724,0.295861695440685,91,0.975961850466283,0.975415528885972,0.140547234812151,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","DOLS_preliminary","(Intercept)",24.3877099033881,13.689015496283,1.78155323953064,0.0782720453112209,91,0.98482626656257,0.984481408984447,0.112971313417814,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","DOLS_preliminary","k_Kcap",-0.943841621330846,1.21219545897524,-0.778621644176715,0.438291295173383,91,0.98482626656257,0.984481408984447,0.112971313417814,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_A00_q_e_h5","DOLS_preliminary","q_e_h5_Kcap",2.47267156232462,2.08744121540841,1.1845466804395,0.239386134210009,91,0.98482626656257,0.984481408984447,0.112971313417814,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_e_h5_Kcap"
"S32_periodized_full_long_sample","diagnostic_levels_OLS","(Intercept)",-13.5374298011953,15.7402388266356,-0.860052375970768,0.391995851017406,95,0.966709024266921,0.965985307403158,0.177731334756572,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","diagnostic_levels_OLS","k_Kcap",2.37428546120627,1.36724118532554,1.73655203389807,0.0858135673674732,95,0.966709024266921,0.965985307403158,0.177731334756572,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","diagnostic_levels_OLS","q_omega_h1_Kcap__full_long_sample",-2.93262515692711,2.16235288345125,-1.35621950486012,0.178348552668492,95,0.966709024266921,0.965985307403158,0.177731334756572,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","FM_OLS_preliminary","(Intercept)",-24.5962185636163,30.9154346716717,-0.795596724575708,0.428314433364856,95,0.966503092725565,0.965774899089164,0.179257078207659,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","FM_OLS_preliminary","k_Kcap",3.33040081345825,2.68536150425439,1.24020576305348,0.218053073121871,95,0.966503092725565,0.965774899089164,0.179257078207659,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","FM_OLS_preliminary","q_omega_h1_Kcap__full_long_sample",-4.42526096315123,4.2468346622703,-1.04201395040549,0.300135732617618,95,0.966503092725565,0.965774899089164,0.179257078207659,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","IM_OLS_preliminary","(Intercept)",-25.0933670231759,38.5261273338628,-0.651333750878198,0.516454745054401,95,0.966322633241028,0.965590516572354,0.179739289718879,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","IM_OLS_preliminary","k_Kcap",3.36659353986989,3.3463729948289,1.00604252576513,0.317033843226582,95,0.966322633241028,0.965590516572354,0.179739289718879,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","IM_OLS_preliminary","q_omega_h1_Kcap__full_long_sample",-4.51752888181584,5.28831565824749,-0.854247207193551,0.39518696072132,95,0.966322633241028,0.965590516572354,0.179739289718879,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","DOLS_preliminary","(Intercept)",-12.0153072820893,41.5435703428978,-0.289221826215604,0.773062375415088,95,0.97800339559493,0.977525208542646,0.14688500855216,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","DOLS_preliminary","k_Kcap",2.23168000665178,3.60976918420077,0.618233436204007,0.537949025034795,95,0.97800339559493,0.977525208542646,0.14688500855216,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_full_long_sample","DOLS_preliminary","q_omega_h1_Kcap__full_long_sample",-2.71462995431115,5.69680276587825,-0.476518156916153,0.634835099666359,95,0.97800339559493,0.977525208542646,0.14688500855216,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__full_long_sample"
"S32_periodized_pre_1974_full","diagnostic_levels_OLS","(Intercept)",-380.28794173211,56.72556187839,-6.70399603176048,4.32094342019969e-08,44,0.965964511812759,0.964304244096308,0.11831517240293,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","diagnostic_levels_OLS","k_Kcap",34.2134751590861,4.92675371759782,6.94442570508027,1.97415167948923e-08,44,0.965964511812759,0.964304244096308,0.11831517240293,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","diagnostic_levels_OLS","q_omega_h1_Kcap__pre_1974_full",-53.0287997886186,7.80737190362602,-6.79214471184474,3.24125419467083e-08,44,0.965964511812759,0.964304244096308,0.11831517240293,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","FM_OLS_preliminary","(Intercept)",-455.635186215863,89.0950761649312,-5.11403329823075,7.76611409185726e-06,44,0.96354554732619,0.961767281342102,0.123968593107398,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","FM_OLS_preliminary","k_Kcap",40.7571499280166,7.73790179113084,5.26720951340224,4.73031305252898e-06,44,0.96354554732619,0.961767281342102,0.123968593107398,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","FM_OLS_preliminary","q_omega_h1_Kcap__pre_1974_full",-63.4236558047123,12.2595317827876,-5.1734158309177,6.40977560631936e-06,44,0.96354554732619,0.961767281342102,0.123968593107398,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","IM_OLS_preliminary","(Intercept)",-341.082434505295,134.536311882303,-2.53524442385254,0.0151467014274971,44,0.956930751260938,0.954829812298057,0.134747286931243,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","IM_OLS_preliminary","k_Kcap",30.8047041177067,11.6860062758686,2.6360335079845,0.011790220344923,44,0.956930751260938,0.954829812298057,0.134747286931243,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","IM_OLS_preliminary","q_omega_h1_Kcap__pre_1974_full",-47.6707015932349,18.5014085538644,-2.57659850353815,0.0136758773242505,44,0.956930751260938,0.954829812298057,0.134747286931243,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","DOLS_preliminary","(Intercept)",-512.001378281963,112.337125824525,-4.55772189758289,4.59360077674589e-05,44,0.983702380023485,0.982907374170972,0.085042627973366,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","DOLS_preliminary","k_Kcap",45.6506081192189,9.75838641848607,4.67808981541655,3.13871867665935e-05,44,0.983702380023485,0.982907374170972,0.085042627973366,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_pre_1974_full","DOLS_preliminary","q_omega_h1_Kcap__pre_1974_full",-71.1796353281711,15.452152879852,-4.6064542514967,3.93835066098326e-05,44,0.983702380023485,0.982907374170972,0.085042627973366,"preliminary_not_promoted","rolling_instability:y_t,k_Kcap,q_omega_h1_Kcap__pre_1974_full"
"S32_periodized_post_1973_full","diagnostic_levels_OLS","(Intercept)",2.12143290054824,6.854936835925,0.309475193036112,0.758299576910208,51,0.982907856164987,0.982195683505195,0.0493307612471439,"preliminary_not_promoted","I2_risk:q_omega_h1_Kcap__post_1973_full; rolling_instability:y_t,k_Kcap"
"S32_periodized_post_1973_full","diagnostic_levels_OLS","k_Kcap",0.934513883184215,0.496516596423768,1.88214027469612,0.0658870390713361,51,0.982907856164987,0.982195683505195,0.0493307612471439,"preliminary_not_promoted","I2_risk:q_omega_h1_Kcap__post_1973_full; rolling_instability:y_t,k_Kcap"
